Date,Natural1,Natural2,Natural3,Stock
2017-01-23,5.61,5.61,5.61,4.19
2017-01-24,-6.52,-6.52,-6.52,5.69
2017-01-25,2.34,2.34,-4.23,-0.14
2017-01-26,0.38,1.36,1.36,-1.96
2017-01-27,4.48,4.48,4.48,0.44
2017-01-30,-1.16,-1.16,-1.16,-2.32
2017-01-31,0.61,0.61,0.61,1.3
2017-02-01,-1.34,-1.34,13.97,-2.69
2017-02-02,-4.61,-3.13,-3.13,2.31
2017-02-03,-6.46,-6.46,-6.46,-0.22
2017-02-06,-0.88,-0.88,-0.88,6.44
2017-02-07,4.56,4.56,4.56,-0.29
2017-02-08,0.37,0.37,1.9,4.6
2017-02-09,-5.03,1.89,1.89,7.12
2017-02-10,2.43,2.43,2.43,0.03
2017-02-13,-3.37,-3.37,-3.37,11.37
2017-02-14,-2.9,-2.9,-2.9,0.38
2017-02-15,-2.0,-2.0,5.53,-1.22
2017-02-16,-2.59,-2.49,-2.49,-10.81
2017-02-17,5.22,5.22,5.22,3.28
2017-02-21,-1.36,-1.36,-1.36,5.16
2017-02-22,-11.02,-11.02,-1.56,-3.88
2017-02-23,0.55,-0.22,-0.22,-17.52
2017-02-24,1.16,1.16,1.16,1.01
2017-02-27,-2.48,-2.48,-2.48,-10.77
2017-02-28,4.71,4.71,4.71,3.76
2017-03-01,-2.47,-2.47,-0.18,0.03
2017-03-02,-0.95,0.86,0.86,0.46
2017-03-03,-2.67,-2.67,-2.67,1.09
2017-03-06,2.76,2.76,2.76,-0.36
2017-03-07,-2.22,-2.22,-2.22,-2.62
2017-03-08,-0.12,-0.12,3.63,-1.72
2017-03-09,-0.24,6.41,6.41,-1.97
2017-03-10,-7.62,-7.62,-7.62,-1.21
2017-03-13,5.3,5.3,5.3,2.48
2017-03-14,-3.95,-3.95,-3.95,11.83
2017-03-15,1.44,1.44,-1.05,-2.27
2017-03-16,0.22,3.0,3.0,6.32
2017-03-17,-5.49,-5.49,-5.49,-0.55
2017-03-20,0.09,0.09,0.09,0.42
2017-03-21,1.98,1.98,1.98,-11.24
2017-03-22,1.39,1.39,1.47,4.33
2017-03-23,-3.11,7.15,7.15,-0.23
2017-03-24,-10.39,-10.39,-10.39,8.38
2017-03-27,7.42,7.42,7.42,7.06
2017-03-28,-0.2,-0.2,-0.2,7.23
2017-03-29,-3.1,-3.1,0.36,-0.07
2017-03-30,4.28,-0.65,-0.65,0.54
2017-03-31,1.77,1.77,1.77,0.38
2017-04-03,-0.44,-0.44,-0.44,20.22
2017-04-04,-0.4,-0.4,-0.4,5.18
2017-04-05,-4.12,-4.12,3.86,-8.7
2017-04-06,-1.82,-4.3,-4.3,3.7
2017-04-07,-2.9,-2.9,-2.9,3.84
2017-04-10,4.95,4.95,4.95,9.85
2017-04-11,-4.79,-4.79,-3.45,-3.68
2017-04-12,0.8,0.21,0.21,-11.87
2017-04-13,8.21,8.21,8.21,7.16
2017-04-17,-4.61,-4.61,-4.61,-2.56
2017-04-18,0.06,0.06,0.06,-1.19
2017-04-19,-0.38,-0.38,-0.55,5.27
2017-04-20,-1.59,8.88,8.88,-3.01
2017-04-21,-9.4,-9.4,-9.4,3.09
2017-04-24,1.14,1.14,1.14,2.43
2017-04-25,2.47,2.47,2.47,5.76
2017-04-26,-3.8,-3.8,-3.8,-3.62
2017-04-27,1.52,1.52,1.52,-1.54
2017-04-28,3.5,3.5,3.5,5.44
