Date,Natural1,Natural2,Natural3,Stock
2017-02-10,17.56,17.56,17.56,0.91
2017-02-13,-3.11,-3.11,-3.11,-0.13
2017-02-14,-8.93,-8.93,-8.93,0.36
2017-02-15,4.97,4.97,8.47,0.19
2017-02-16,2.27,-4.34,-4.34,-0.35
2017-02-17,1.5,1.5,1.5,0.46
2017-02-21,-7.48,-7.48,-7.48,0.61
2017-02-22,2.53,2.53,1.55,0.88
2017-02-23,8.18,-16.35,-16.35,-0.85
2017-02-24,3.54,3.54,3.54,0.47
2017-02-27,2.25,2.25,2.25,-0.17
2017-02-28,-1.37,-1.37,-1.37,-0.53
2017-03-01,10.79,10.79,-57.79,0.79
2017-03-02,-13.06,55.24,55.24,-0.15
2017-03-03,0.0,0.0,0.0,-1.1
2017-03-06,-0.87,-0.87,-0.87,0.07
2017-03-07,9.64,9.64,9.64,-0.22
2017-03-08,-3.48,-3.48,4.58,-0.04
2017-03-09,-1.07,3.33,3.33,-0.15
2017-03-10,-2.56,-2.56,-2.56,0.07
2017-03-13,-0.31,-0.31,-0.31,0.24
2017-03-14,-0.41,-0.41,-0.41,0.61
2017-03-15,-8.56,-8.56,0.88,0.38
2017-03-16,3.17,4.56,4.56,-0.06
2017-03-17,-7.99,-7.99,-7.99,0.2
2017-03-20,-0.69,-0.69,-0.69,0.88
2017-03-21,-5.57,-5.57,-5.57,-0.67
2017-03-22,-12.84,-12.84,11.15,-4.09
2017-03-23,11.63,7.25,7.25,1.45
2017-03-24,-5.92,-5.92,-5.92,0.99
2017-03-27,-5.42,-5.42,-5.42,-0.43
2017-03-28,3.83,3.83,3.83,0.69
2017-03-29,-9.87,-9.87,29.19,0.06
2017-03-30,-8.4,-1.86,-1.86,-0.64
2017-03-31,1.97,1.97,1.97,-0.31
2017-04-03,-16.53,-16.53,-16.53,-0.17
2017-04-04,8.23,8.23,8.23,-0.52
2017-04-05,4.96,4.96,1.19,-0.06
2017-04-06,1.86,5.96,5.96,0.16
2017-04-07,-27.99,-27.99,-27.99,-0.03
2017-04-10,13.45,13.45,13.45,-0.21
2017-04-11,13.44,13.44,2.65,0.02
2017-04-12,-4.1,21.0,21.0,0.65
2017-04-13,-11.34,-11.34,-11.34,-0.23
2017-04-17,-13.4,-13.4,-13.4,0.9
2017-04-18,4.99,4.99,4.99,-0.13
2017-04-19,-1.76,-1.76,-7.35,-0.25
2017-04-20,3.06,-2.85,-2.85,0.54
2017-04-21,21.26,21.26,21.26,-0.55
2017-04-24,-16.26,-16.26,-16.26,-0.38
2017-04-25,15.21,15.21,15.21,-0.02
2017-04-26,-7.05,-7.05,-7.05,-0.29
2017-04-27,-2.05,-2.05,-2.05,0.31
2017-04-28,-16.47,-16.47,-16.47,-0.06
