Date,Natural1,Natural2,Natural3,Stock
2017-03-21,-10.96,-10.96,-10.96,-1.03
2017-03-22,7.78,7.78,3.36,-0.04
2017-03-23,3.18,2.35,2.35,0.03
2017-03-24,-20.0,-20.0,-20.0,0.12
2017-03-27,13.04,13.04,13.04,-0.84
2017-03-28,-0.54,-0.54,-0.54,0.13
2017-03-29,29.61,29.61,-1.76,-0.47
2017-03-30,-30.35,30.0,30.0,0.72
2017-03-31,-40.0,-40.0,-40.0,0.06
2017-04-03,21.74,21.74,21.74,-0.54
2017-04-04,-9.24,-9.24,-9.24,-0.28
2017-04-05,8.19,8.19,17.33,0.46
2017-04-06,-4.69,0.0,0.0,0.04
2017-04-07,-16.66,-16.66,-16.66,0.09
2017-04-10,29.48,29.48,29.48,0.14
2017-04-11,-27.97,-27.97,-14.29,-0.36
2017-04-12,1.82,0.0,0.0,-0.32
2017-04-13,0.0,0.0,0.0,-0.57
2017-04-17,0.0,0.0,0.0,0.97
2017-04-18,-12.22,-12.22,-12.22,0.02
2017-04-19,-3.33,-3.33,-0.53,0.07
2017-04-20,3.86,-11.0,-11.0,0.95
2017-04-21,1.0,1.0,1.0,-0.21
2017-04-24,31.25,31.25,31.25,0.54
2017-04-25,4.23,4.23,4.23,0.08
2017-04-26,-21.19,-21.19,-21.19,-0.99
2017-04-27,19.04,19.04,19.04,-0.87
2017-04-28,1.96,1.96,1.96,0.2
