Date,Natural1,Natural2,Natural3,Stock
2017-03-13,20.49,20.49,20.49,-0.18
2017-03-14,-12.56,-12.56,-12.56,-0.07
2017-03-15,14.62,14.62,5.83,0.11
2017-03-16,-7.89,-23.67,-23.67,0.34
2017-03-17,-11.11,-11.11,-11.11,-0.28
2017-03-20,18.18,18.18,18.18,-0.11
2017-03-21,-5.02,-5.02,-5.02,-1.03
2017-03-22,2.63,2.63,21.29,-0.04
2017-03-23,-0.41,-16.67,-16.67,0.03
2017-03-24,-20.0,-20.0,-20.0,0.12
2017-03-27,27.59,27.59,27.59,-0.84
2017-03-28,-9.41,-9.41,-9.41,0.13
2017-03-29,18.18,18.18,15.15,-0.47
2017-03-30,-18.18,16.67,16.67,0.72
2017-03-31,-50.0,-50.0,-50.0,0.06
2017-04-03,31.25,31.25,31.25,-0.54
2017-04-04,-1.25,-1.25,-1.25,-0.28
2017-04-05,-11.25,-11.25,25.1,0.46
2017-04-06,-4.96,-5.56,-5.56,0.04
2017-04-07,-19.04,-19.04,-19.04,0.09
2017-04-10,27.38,27.38,27.38,0.14
2017-04-11,-10.42,-10.42,-21.05,-0.36
2017-04-12,2.08,20.0,20.0,-0.32
2017-04-13,-20.0,-20.0,-20.0,-0.57
2017-04-17,42.86,42.86,42.86,0.97
2017-04-18,-34.16,-34.16,-34.16,0.02
2017-04-19,-3.44,-3.44,-2.31,0.07
2017-04-20,4.74,-7.69,-7.69,0.95
2017-04-21,20.0,20.0,20.0,-0.21
2017-04-24,14.78,14.78,14.78,0.54
2017-04-25,5.7,5.7,5.7,0.08
2017-04-26,-25.1,-25.1,-25.1,-0.99
2017-04-27,16.2,16.2,16.2,-0.87
2017-04-28,8.42,8.42,8.42,0.2
