Date,Close,Diff,Binary
2017-03-30,20728.49,69.17,4
2017-03-31,20663.22,-65.27,0
2017-04-03,20650.21,-13.01,0
2017-04-04,20689.24,39.03,4
2017-04-05,20648.15,-41.09,0
2017-04-06,20662.95,14.8,4
2017-04-07,20656.1,-6.85,0
2017-04-10,20658.02,1.92,4
2017-04-11,20651.3,-6.72,0
2017-04-12,20591.86,-59.44,0
2017-04-13,20453.25,-138.61,0
2017-04-17,20636.92,183.67,4
2017-04-18,20523.28,-113.64,0
2017-04-19,20404.49,-118.79,0
2017-04-20,20578.71,174.22,4
2017-04-21,20547.76,-30.95,0
2017-04-24,20763.89,216.13,4
2017-04-25,20996.12,232.23,4
2017-04-26,20975.09,-21.03,0
2017-04-27,20981.33,6.24,4
2017-04-28,20940.51,-40.82,0
2017-05-01,20913.46,-27.05,0
2017-05-02,20949.89,36.43,4
2017-05-03,20957.9,8.01,4
2017-05-04,20951.47,-6.43,0
2017-05-05,21006.94,55.47,4
2017-05-08,21012.28,5.34,4
2017-05-09,20975.78,-36.5,0
2017-05-10,20943.11,-32.67,0
2017-05-11,20919.42,-23.69,0
2017-05-12,20896.61,-22.81,0
2017-05-15,20981.94,85.33,4
2017-05-16,20979.75,-2.19,0
2017-05-17,20606.93,-372.82,0
2017-05-18,20663.02,56.09,4
2017-05-19,20804.84,141.82,4
2017-05-22,20894.83,89.99,4
2017-05-23,20937.91,43.08,4
2017-05-24,21012.42,74.51,4
2017-05-25,21082.95,70.53,4
2017-05-26,21080.28,-2.67,0
2017-05-30,21029.47,-50.81,0
2017-05-31,21008.65,-20.82,0
2017-06-01,21144.18,135.53,4
2017-06-02,21206.29,62.11,4
2017-06-05,21184.04,-22.25,0
2017-06-06,21136.23,-47.81,0
2017-06-07,21173.69,37.46,4
2017-06-08,21182.53,8.84,4
2017-06-09,21271.97,89.44,4
2017-06-12,21235.67,-36.3,0
2017-06-13,21328.47,92.8,4
2017-06-14,21374.56,46.09,4
2017-06-15,21359.9,-14.66,0
2017-06-16,21384.28,24.38,4
2017-06-19,21528.99,144.71,4
2017-06-20,21467.14,-61.85,0
2017-06-21,21410.03,-57.11,0
2017-06-22,21397.29,-12.74,0
2017-06-23,21394.76,-2.53,0
2017-06-26,21409.55,14.79,4
2017-06-27,21310.66,-98.89,0
2017-06-28,21454.61,143.95,4
2017-06-29,21287.03,-167.58,0
2017-06-30,21349.63,62.6,4
2017-07-03,21479.27,129.64,4
2017-07-05,21478.17,-1.1,0
2017-07-06,21320.04,-158.13,0
2017-07-07,21414.34,94.3,4
2017-07-10,21408.52,-5.82,0
2017-07-11,21409.07,0.55,4
2017-07-12,21532.14,123.07,4
2017-07-13,21553.09,20.95,4
2017-07-14,21637.74,84.65,4
2017-07-17,21629.72,-8.02,0
2017-07-18,21574.73,-54.99,0
2017-07-19,21640.75,66.02,4
2017-07-20,21611.78,-28.97,0
2017-07-21,21580.07,-31.71,0
2017-07-24,21513.17,-66.9,0
2017-07-25,21613.43,100.26,4
2017-07-26,21711.01,97.58,4
2017-07-27,21796.55,85.54,4
2017-07-28,21830.31,33.76,4
2017-07-31,21891.12,60.81,4
2017-08-01,21963.92,72.8,4
2017-08-02,22016.24,52.32,4
2017-08-03,22026.1,9.86,4
2017-08-04,22092.81,66.71,4
2017-08-07,22118.42,25.61,4
2017-08-08,22085.34,-33.08,0
2017-08-09,22048.7,-36.64,0
2017-08-10,21844.01,-204.69,0
2017-08-11,21858.32,14.31,4
2017-08-14,21993.71,135.39,4
2017-08-15,21998.99,5.28,4
2017-08-16,22024.87,25.88,4
2017-08-17,21750.73,-274.14,0
2017-08-18,21674.51,-76.22,0
2017-08-21,21703.75,29.24,4
2017-08-22,21899.89,196.14,4
2017-08-23,21812.09,-87.8,0
2017-08-24,21783.4,-28.69,0
2017-08-25,21813.67,30.27,4
2017-08-28,21808.4,-5.27,0
2017-08-29,21865.37,56.97,4
2017-08-30,21892.43,27.06,4
2017-08-31,21948.1,55.67,4
