Date,Natural1,Natural2,Natural3,Stock
2017-02-09,5.61,6.74,6.74,13.2
2017-02-10,-5.85,-5.85,-5.85,8.23
2017-02-13,-2.2,-2.2,-2.2,12.15
2017-02-14,-6.45,-6.45,-6.45,9.33
2017-02-15,-1.35,-1.35,11.56,11.67
2017-02-16,2.22,-13.89,-13.89,-2.03
2017-02-17,16.31,16.31,16.31,3.94
2017-02-21,-11.57,-11.57,-11.57,14.22
2017-02-22,-1.02,-1.02,0.42,-2.56
2017-02-23,-5.44,5.26,5.26,0.99
2017-02-24,-4.87,-4.87,-4.87,3.53
2017-02-27,2.98,2.98,2.98,2.39
2017-02-28,0.8,0.8,0.8,-6.09
2017-03-01,-4.47,-4.47,0.03,32.32
2017-03-02,1.17,13.1,13.1,-14.04
2017-03-03,-17.14,-17.14,-17.14,1.2
2017-03-06,8.5,8.5,8.5,-7.81
2017-03-07,-3.24,-3.24,-3.24,-6.92
2017-03-08,0.95,0.95,2.19,-5.41
2017-03-09,-3.66,12.34,12.34,1.89
2017-03-10,-11.47,-11.47,-11.47,7.73
2017-03-13,-0.42,-0.42,-0.42,0.87
2017-03-14,0.18,0.18,0.18,-8.02
2017-03-15,-1.77,-1.77,8.09,19.81
2017-03-16,4.52,-3.31,-3.31,-3.88
2017-03-17,-6.71,-6.71,-6.71,-3.13
2017-03-20,0.38,0.38,0.38,-4.78
2017-03-21,-4.78,-4.78,-4.78,-29.45
2017-03-22,1.67,1.67,-1.31,4.43
2017-03-23,0.57,5.28,5.28,-2.49
2017-03-24,-11.5,-11.5,-11.5,-1.98
2017-03-27,3.08,3.08,3.08,-2.39
2017-03-28,5.54,5.54,5.54,16.98
2017-03-29,3.41,3.41,-5.91,2.56
2017-03-30,1.36,0.98,0.98,6.93
2017-03-31,1.33,1.33,1.33,-5.34
2017-04-03,-4.8,-4.8,-4.8,-3.88
2017-04-04,2.51,2.51,2.51,1.32
2017-04-05,-4.44,-4.44,1.36,-7.21
2017-04-06,0.77,2.41,2.41,4.54
2017-04-07,-1.39,-1.39,-1.39,-1.95
2017-04-10,6.8,6.8,6.8,1.62
2017-04-11,-4.05,-4.05,-7.51,-3.38
2017-04-12,-3.11,-3.23,-3.23,-8.85
2017-04-13,10.64,10.64,10.64,-15.98
2017-04-17,-0.58,-0.58,-0.58,20.06
2017-04-18,-2.32,-2.32,-2.32,-6.82
2017-04-19,-0.01,-0.01,-8.2,-4.02
2017-04-20,9.19,0.9,0.9,17.67
2017-04-21,-1.62,-1.62,-1.62,-7.15
2017-04-24,6.36,6.36,6.36,25.46
2017-04-25,1.66,1.66,1.66,14.46
2017-04-26,-7.37,-7.37,-7.37,-1.16
2017-04-27,7.01,7.01,7.01,1.32
2017-04-28,-3.41,-3.41,-3.41,-4.57
