Date,Sent0.6,Tot0.6,Sent0.8,Tot0.8,Sent1.0,Tot1.0,Bull,Tot_bull
2017-03-09,31.45,283,22.77,224,17.58,165,43.75,48
2017-03-10,27.40,292,25.87,259,17.44,195,41.03,39
2017-03-11,36.67,120,29.47,95,28.57,84,76.19,21
2017-03-12,21.62,74,20.00,65,18.33,60,28.57,14
2017-03-13,28.77,212,20.35,172,15.75,127,40.00,20
2017-03-14,29.28,304,24.90,261,18.69,214,47.50,40
2017-03-15,33.33,321,28.29,258,20.98,205,66.67,42
2017-03-16,28.32,279,22.88,236,18.86,175,66.67,21
2017-03-17,38.25,217,33.52,182,27.56,127,70.37,27
2017-03-18,32.43,74,25.42,59,24.49,49,70.00,10
2017-03-19,23.91,92,21.69,83,16.44,73,58.33,12
2017-03-20,33.06,245,25.39,193,19.18,146,56.67,30
2017-03-21,23.08,507,17.95,440,11.36,352,22.22,81
2017-03-22,27.97,379,22.75,334,22.47,267,58.82,68
2017-03-23,26.87,402,19.51,328,15.20,250,26.83,82
2017-03-24,24.05,449,17.87,375,10.53,304,13.25,83
2017-03-25,20.19,104,15.73,89,13.41,82,13.04,23
2017-03-26,18.63,102,12.20,82,7.04,71,17.65,17
2017-03-27,26.86,443,22.11,380,19.05,315,51.65,91
2017-03-28,24.59,370,19.88,327,15.14,251,33.96,53
2017-03-29,28.12,256,22.52,222,15.93,182,20.41,49
2017-03-30,30.64,235,24.50,200,22.22,162,43.90,41
2017-03-31,26.83,287,21.46,247,15.34,189,36.36,44
2017-04-01,35.06,77,25.81,62,22.92,48,70.00,10
2017-04-02,31.94,72,28.12,64,24.14,58,64.29,14
2017-04-03,25.15,330,20.69,290,14.55,213,47.37,38
2017-04-04,24.91,277,17.18,227,13.98,186,45.45,33
2017-04-05,23.47,507,17.92,424,13.30,361,32.63,95
2017-04-06,24.06,399,17.06,340,12.82,273,32.84,67
2017-04-07,24.77,440,17.71,350,15.36,293,49.02,51
2017-04-08,17.48,103,14.94,87,13.24,68,80.00,5
2017-04-09,22.22,99,20.24,84,16.42,67,66.67,9
2017-04-10,29.08,306,21.48,256,20.22,183,37.14,35
2017-04-11,27.32,410,20.75,347,15.44,259,30.19,53
2017-04-12,23.88,381,16.87,326,12.84,257,17.65,68
2017-04-13,26.97,419,18.56,334,14.98,267,32.31,65
2017-04-14,19.32,88,15.00,80,11.59,69,40.00,15
2017-04-15,24.14,58,16.00,50,15.22,46,50.00,14
2017-04-16,27.94,68,26.23,61,24.53,53,50.00,18
2017-04-17,27.37,274,21.65,231,17.30,185,57.14,35
2017-04-18,20.94,277,17.48,246,12.87,171,31.11,45
2017-04-19,25.93,351,17.99,289,13.87,238,36.84,57
2017-04-20,33.08,396,26.54,309,23.25,228,51.06,47
2017-04-21,26.35,277,18.78,229,12.73,165,38.46,26
2017-04-22,17.81,73,12.50,64,12.28,57,22.22,9
2017-04-23,24.80,125,16.83,101,10.71,84,21.43,14
2017-04-24,30.26,347,24.49,294,22.69,216,60.00,50
2017-04-25,30.50,341,25.69,288,21.15,227,35.71,56
2017-04-26,25.00,496,20.56,428,15.50,329,42.11,76
2017-04-27,30.24,291,24.08,245,20.53,190,36.96,46
2017-04-28,35.16,364,31.46,302,26.23,244,46.15,91
2017-04-29,27.08,48,26.19,42,20.59,34,66.67,9
2017-04-30,41.24,97,38.10,84,36.71,79,80.77,26
