Date,Sent0.6,Tot0.6,Sent0.8,Tot0.8,Sent1.0,Tot1.0,Bull,Tot_bull
2017-02-28,0.00,6,0.00,6,0.00,3,-1,0
2017-03-01,0.00,1,-1,0,-1,0,-1,0
2017-03-02,33.33,3,50.00,2,50.00,2,0.00,1
2017-03-03,75.00,4,50.00,2,50.00,2,-1,0
2017-03-04,0.00,1,-1,0,-1,0,-1,0
2017-03-05,0.00,1,-1,0,-1,0,-1,0
2017-03-06,0.00,1,0.00,1,0.00,1,-1,0
2017-03-07,0.00,2,0.00,2,0.00,2,0.00,2
2017-03-08,40.00,10,25.00,8,28.57,7,50.00,2
2017-03-09,50.00,2,50.00,2,0.00,1,-1,0
2017-03-10,25.00,4,25.00,4,25.00,4,0.00,1
2017-03-11,100.00,1,-1,0,-1,0,-1,0
2017-03-12,-1,0,-1,0,-1,0,-1,0
2017-03-13,0.00,3,0.00,3,-1,0,-1,0
2017-03-14,-1,0,-1,0,-1,0,-1,0
2017-03-15,-1,0,-1,0,-1,0,-1,0
2017-03-16,50.00,2,50.00,2,50.00,2,100.00,1
2017-03-17,0.00,1,0.00,1,0.00,1,-1,0
2017-03-18,-1,0,-1,0,-1,0,-1,0
2017-03-19,-1,0,-1,0,-1,0,-1,0
2017-03-20,33.33,3,33.33,3,50.00,2,100.00,1
2017-03-21,66.67,3,66.67,3,50.00,2,-1,0
2017-03-22,0.00,2,0.00,1,0.00,1,-1,0
2017-03-23,75.00,4,75.00,4,75.00,4,100.00,1
2017-03-24,50.00,2,100.00,1,-1,0,-1,0
2017-03-25,0.00,1,-1,0,-1,0,-1,0
2017-03-26,100.00,1,100.00,1,100.00,1,100.00,1
2017-03-27,16.67,6,16.67,6,0.00,4,-1,0
2017-03-28,16.67,6,0.00,5,0.00,4,-1,0
2017-03-29,56.25,16,56.25,16,50.00,10,100.00,1
2017-03-30,33.33,18,29.41,17,11.11,9,100.00,1
2017-03-31,41.67,12,22.22,9,14.29,7,-1,0
2017-04-01,33.33,3,33.33,3,33.33,3,100.00,1
2017-04-02,-1,0,-1,0,-1,0,-1,0
2017-04-03,100.00,1,100.00,1,100.00,1,-1,0
2017-04-04,41.18,17,37.50,16,33.33,12,0.00,1
2017-04-05,0.00,8,0.00,8,0.00,3,-1,0
2017-04-06,90.00,10,85.71,7,80.00,5,100.00,1
2017-04-07,71.43,7,66.67,6,60.00,5,-1,0
2017-04-08,-1,0,-1,0,-1,0,-1,0
2017-04-09,-1,0,-1,0,-1,0,-1,0
2017-04-10,33.33,3,50.00,2,100.00,1,-1,0
2017-04-11,64.29,14,58.33,12,75.00,8,50.00,2
2017-04-12,50.00,8,50.00,6,50.00,4,-1,0
2017-04-13,75.00,8,75.00,8,66.67,6,100.00,2
2017-04-14,66.67,3,66.67,3,66.67,3,-1,0
2017-04-15,100.00,2,100.00,2,100.00,2,-1,0
2017-04-16,0.00,3,0.00,2,0.00,2,-1,0
2017-04-17,66.67,6,66.67,6,80.00,5,-1,0
2017-04-18,20.00,5,25.00,4,0.00,3,-1,0
2017-04-19,42.86,7,40.00,5,40.00,5,-1,0
2017-04-20,54.55,11,54.55,11,55.56,9,100.00,2
2017-04-21,52.94,17,50.00,14,44.44,9,-1,0
2017-04-22,100.00,2,100.00,2,100.00,2,-1,0
2017-04-23,100.00,1,100.00,1,-1,0,-1,0
2017-04-24,50.00,6,50.00,6,60.00,5,-1,0
2017-04-25,33.33,3,33.33,3,33.33,3,-1,0
2017-04-26,50.00,2,0.00,1,0.00,1,-1,0
2017-04-27,85.71,7,83.33,6,75.00,4,100.00,1
2017-04-28,66.67,3,50.00,2,50.00,2,-1,0
2017-04-29,-1,0,-1,0,-1,0,-1,0
2017-04-30,-1,0,-1,0,-1,0,-1,0
2017-05-01,50.00,2,50.00,2,50.00,2,50,0
2017-05-02,60.00,5,50.00,4,50.00,4,100.00,1
2017-05-03,50.00,6,40.00,5,25.00,4,100.00,1
2017-05-04,100.00,1,100.00,1,100.00,1,50,0
2017-05-05,50.00,2,50.00,2,50.00,2,50,0
2017-05-06,50,0,50,0,50,0,50,0
2017-05-07,50,0,50,0,50,0,50,0
2017-05-08,100.00,1,100.00,1,100.00,1,50,0
2017-05-09,66.67,6,60.00,5,60.00,5,100.00,2
2017-05-10,50.00,4,33.33,3,0.00,2,50,0
2017-05-11,50,0,50,0,50,0,50,0
2017-05-12,50,0,50,0,50,0,50,0
2017-05-13,75.00,4,66.67,3,50.00,2,0.00,1
2017-05-15,50,0,50,0,50,0,50,0
2017-05-16,50,0,50,0,50,0,50,0
2017-05-17,100.00,4,100.00,4,100.00,3,50,0
2017-05-18,75.00,4,100.00,3,100.00,2,100.00,1
2017-05-19,71.43,14,76.92,13,90.91,11,100.00,3
2017-05-20,100.00,2,100.00,2,100.00,2,100.00,2
2017-05-21,50,0,50,0,50,0,50,0
2017-05-22,72.73,11,72.73,11,100.00,6,100.00,3
2017-05-23,100.00,5,100.00,4,100.00,4,100.00,2
2017-05-24,25.00,4,33.33,3,50.00,2,50,0
2017-05-25,33.33,3,50.00,2,0.00,1,50,0
2017-05-26,100.00,6,100.00,6,100.00,6,100.00,1
2017-05-27,0.00,2,0.00,1,0.00,1,50,0
2017-05-28,50,0,50,0,50,0,50,0
2017-05-29,100.00,5,50,0,50,0,50,0
2017-05-30,60.00,5,60.00,5,50.00,4,50,0
2017-05-31,60.00,15,70.00,10,66.67,9,0.00,1
2017-06-01,60.00,10,75.00,4,66.67,3,100.00,1
2017-06-02,100.00,7,100.00,6,100.00,3,50,0
2017-06-03,50,0,50,0,50,0,50,0
2017-06-04,50,0,50,0,50,0,50,0
2017-06-05,100.00,6,100.00,4,100.00,2,50,0
2017-06-06,77.78,9,71.43,7,71.43,7,100.00,1
2017-06-07,100.00,8,100.00,7,100.00,6,100.00,3
2017-06-08,100.00,3,100.00,2,100.00,2,100.00,1
2017-06-09,50.00,2,100.00,1,100.00,1,50,0
2017-06-10,50,0,50,0,50,0,50,0
2017-06-11,50,0,50,0,50,0,50,0
2017-06-12,50.00,2,100.00,1,100.00,1,50,0
2017-06-13,57.14,7,57.14,7,57.14,7,100.00,2
2017-06-14,83.33,12,81.82,11,66.67,6,50,0
2017-06-15,75.00,12,66.67,9,66.67,9,50,0
2017-06-16,50.00,2,50.00,2,100.00,1,50,0
2017-06-17,50,0,50,0,50,0,50,0
2017-06-18,50,0,50,0,50,0,50,0
2017-06-19,71.43,7,71.43,7,66.67,6,100.00,2
2017-06-20,66.67,6,66.67,6,75.00,4,50.00,2
2017-06-21,0.00,1,0.00,1,50,0,50,0
2017-06-22,80.00,5,100.00,3,100.00,3,50,0
2017-06-23,33.33,6,33.33,6,40.00,5,0.00,1
2017-06-24,50,0,50,0,50,0,50,0
2017-06-25,50,0,50,0,50,0,50,0
2017-06-26,100.00,2,100.00,2,100.00,2,50,0
2017-06-27,100.00,4,100.00,4,100.00,4,50,0
2017-06-28,50.00,6,50.00,6,50.00,6,50,0
2017-06-29,66.67,3,50.00,2,50.00,2,50,0
2017-06-30,66.67,9,66.67,9,57.14,7,50,0
2017-07-01,50,0,50,0,50,0,50,0
2017-07-02,50.00,2,100.00,1,100.00,1,50,0
2017-07-03,87.50,8,87.50,8,100.00,3,50,0
2017-07-04,20.00,5,25.00,4,25.00,4,0.00,1
2017-07-05,80.00,5,75.00,4,75.00,4,100.00,1
2017-07-06,85.71,7,83.33,6,100.00,4,50,0
2017-07-07,85.71,7,75.00,4,75.00,4,100.00,1
2017-07-08,50,0,50,0,50,0,50,0
2017-07-09,50,0,50,0,50,0,50,0
2017-07-10,80.00,5,100.00,3,100.00,2,50,0
2017-07-11,100.00,6,100.00,5,100.00,4,100.00,2
2017-07-12,100.00,1,100.00,1,100.00,1,50,0
2017-07-13,75.00,4,50.00,2,50,0,50,0
2017-07-14,50,0,50,0,50,0,50,0
2017-07-15,50,0,50,0,50,0,50,0
2017-07-16,50,0,50,0,50,0,50,0
2017-07-17,0.00,2,0.00,1,50,0,50,0
2017-07-18,83.33,6,80.00,5,75.00,4,100.00,1
2017-07-19,100.00,1,100.00,1,100.00,1,100.00,1
2017-07-20,77.78,9,75.00,8,100.00,5,50,0
2017-07-21,66.67,3,50.00,2,0.00,1,50,0
2017-07-22,50,0,50,0,50,0,50,0
2017-07-23,50,0,50,0,50,0,50,0
2017-07-24,50.00,2,50.00,2,0.00,1,50,0
2017-07-25,50.00,4,50.00,4,50.00,4,50.00,2
2017-07-26,80.00,5,100.00,4,100.00,3,100.00,2
2017-07-27,50.00,6,75.00,4,66.67,3,50,0
2017-07-28,80.00,5,80.00,5,66.67,3,50,0
2017-07-29,50,0,50,0,50,0,50,0
2017-07-30,25.00,4,25.00,4,25.00,4,100.00,1
2017-07-31,100.00,5,100.00,4,100.00,4,100.00,4
2017-08-01,100.00,3,100.00,3,100.00,3,100.00,2
2017-08-02,50.00,2,0.00,1,50,0,50,0
2017-08-03,57.14,7,57.14,7,60.00,5,66.67,3
