Date,Sent0.6,Tot0.6,Sent0.8,Tot0.8,Sent1.0,Tot1.0
2017-05-06,28.00,100,25.30,83,16.95,59
2017-05-07,25.27,91,16.44,73,8.33,60
2017-05-08,26.81,235,20.62,194,14.81,135
2017-05-09,34.63,309,28.52,256,21.32,197
2017-05-10,31.43,315,22.92,253,13.77,167
2017-05-11,29.57,301,21.20,250,11.48,183
2017-05-12,27.23,202,22.35,170,12.78,133
2017-05-13,28.00,75,23.53,68,22.41,58
2017-05-14,18.97,58,17.31,52,11.11,45
2017-05-15,29.74,232,22.28,193,13.24,136
2017-05-16,28.81,302,21.34,239,11.30,177
2017-05-17,26.60,658,16.34,514,8.45,367
2017-05-18,35.79,584,30.07,459,18.07,321
2017-05-19,31.06,396,25.38,327,17.70,243
2017-05-20,24.00,100,17.65,85,17.11,76
2017-05-21,24.00,75,21.88,64,19.61,51
2017-05-22,27.94,272,19.81,212,15.57,167
2017-05-23,36.24,287,29.96,227,23.16,177
2017-05-24,33.86,319,25.91,247,16.84,190
2017-05-25,36.28,339,31.09,267,26.98,215
2017-05-26,33.47,248,23.94,188,17.12,146
2017-05-27,28.12,64,23.53,51,18.42,38
2017-05-28,31.43,35,30.77,26,23.81,21
2017-05-29,21.59,88,11.76,68,9.68,62
2017-05-30,23.53,238,15.23,197,9.32,161
2017-05-31,28.91,339,22.22,270,14.08,206
2017-06-01,30.32,376,22.19,302,15.06,239
2017-06-02,27.69,260,19.81,212,13.10,168
2017-06-03,46.34,82,41.54,65,30.61,49
2017-06-04,27.27,88,19.74,76,11.86,59
2017-06-05,27.15,221,19.21,177,10.22,137
2017-06-06,28.37,208,21.02,176,15.13,152
2017-06-07,30.49,246,25.00,204,15.09,159
2017-06-08,30.71,267,23.74,219,17.82,174
2017-06-09,28.46,376,20.71,309,15.26,249
2017-06-10,38.89,72,28.57,49,21.62,37
2017-06-11,23.88,67,19.64,56,8.89,45
2017-06-12,37.40,262,33.18,223,28.00,175
2017-06-13,33.47,242,27.80,205,20.73,164
2017-06-14,27.55,294,21.25,240,16.15,192
2017-06-15,23.39,295,15.97,238,7.07,184
2017-06-16,30.47,233,24.21,190,17.76,152
2017-06-17,25.81,62,15.38,52,2.38,42
2017-06-18,28.81,59,24.49,49,6.06,33
2017-06-19,33.70,270,29.03,217,19.54,174
2017-06-20,27.56,312,21.79,257,11.88,202
2017-06-21,28.78,271,24.89,229,16.67,180
2017-06-22,30.49,223,21.11,180,12.41,137
2017-06-23,30.10,206,25.00,176,20.74,135
2017-06-24,36.36,55,27.66,47,23.81,42
2017-06-25,26.39,72,18.97,58,16.28,43
2017-06-26,31.18,263,24.41,213,15.38,156
2017-06-27,27.42,310,20.72,251,11.17,197
2017-06-28,26.52,313,17.37,259,12.74,212
2017-06-29,27.54,403,19.02,326,14.29,259
2017-06-30,36.95,249,29.32,191,20.14,144
2017-07-01,37.31,67,23.53,51,22.50,40
2017-07-02,20.75,53,10.87,46,2.86,35
2017-07-03,32.65,196,26.95,167,19.83,116
2017-07-04,20.73,82,19.18,73,9.80,51
2017-07-05,35.47,234,29.63,189,18.80,133
2017-07-06,30.15,325,22.13,253,9.50,179
