Date,Sent0.6,Tot0.6,Sent0.8,Tot0.8,Sent1.0,Tot1.0
2017-05-26,29.49,78,21.31,61,15.22,46
2017-05-27,14.29,14,15.38,13,9.09,11
2017-05-28,33.33,15,30.77,13,11.11,9
2017-05-29,19.23,26,16.00,25,10.53,19
2017-05-30,25.77,97,18.07,83,13.24,68
2017-05-31,28.57,91,21.43,70,12.73,55
2017-06-01,35.54,121,28.28,99,19.74,76
2017-06-02,33.05,118,24.42,86,20.78,77
2017-06-03,45.45,22,42.86,14,30.00,10
2017-06-04,31.82,22,31.58,19,20.00,15
2017-06-05,25.86,58,20.83,48,7.89,38
2017-06-06,22.89,83,18.31,71,16.07,56
2017-06-07,31.31,99,25.33,75,16.67,60
2017-06-08,28.57,84,18.18,66,13.21,53
2017-06-09,19.51,82,13.24,68,10.53,57
2017-06-10,16.00,25,10.00,20,6.67,15
2017-06-11,16.67,18,14.29,14,8.33,12
2017-06-12,29.58,71,20.63,63,13.21,53
2017-06-13,37.80,82,31.34,67,28.30,53
2017-06-14,18.85,122,14.71,102,11.36,88
2017-06-15,15.09,106,7.23,83,4.23,71
2017-06-16,26.09,115,17.05,88,12.16,74
2017-06-17,21.43,14,23.08,13,18.18,11
2017-06-18,50.00,30,50.00,26,42.86,21
2017-06-19,30.30,66,25.49,51,15.00,40
2017-06-20,19.75,81,17.81,73,12.50,64
2017-06-21,22.22,81,17.65,68,15.00,60
2017-06-22,25.81,62,18.87,53,13.04,46
2017-06-23,37.10,62,30.19,53,18.42,38
2017-06-24,36.84,19,38.89,18,33.33,15
2017-06-25,23.08,13,9.09,11,0.00,6
2017-06-26,20.69,58,16.33,49,11.90,42
2017-06-27,19.40,67,13.79,58,4.08,49
2017-06-28,25.33,75,17.46,63,13.21,53
2017-06-29,14.41,118,9.00,100,6.82,88
2017-06-30,33.90,59,29.41,51,16.22,37
2017-07-01,31.82,22,23.53,17,28.57,14
2017-07-02,0.00,10,0.00,10,0.00,7
2017-07-03,40.26,77,35.82,67,26.09,46
2017-07-04,11.54,26,13.04,23,15.00,20
2017-07-05,20.97,62,18.97,58,13.04,46
2017-07-06,20.93,86,7.14,70,6.45,62
2017-07-07,32.47,77,25.00,64,16.00,50
2017-07-08,0.00,12,0.00,10,0.00,10
2017-07-09,6.25,16,6.67,15,7.69,13
2017-07-10,23.88,67,20.00,60,17.78,45
2017-07-11,27.59,58,15.91,44,13.51,37
2017-07-12,33.77,77,28.57,63,23.08,52
2017-07-13,23.40,94,16.67,78,12.12,66
2017-07-14,25.32,79,20.00,65,12.00,50
2017-07-15,28.00,25,23.81,21,16.67,18
2017-07-16,18.18,11,18.18,11,12.50,8
2017-07-17,23.81,63,19.15,47,15.79,38
2017-07-18,31.51,73,19.64,56,17.31,52
2017-07-19,25.33,75,19.35,62,17.31,52
2017-07-20,27.63,76,24.62,65,20.00,55
2017-07-21,29.82,57,26.92,52,19.05,42
2017-07-22,45.45,22,42.86,21,38.89,18
2017-07-23,0.00,10,0.00,9,0.00,7
2017-07-24,27.45,51,21.43,42,12.12,33
2017-07-25,29.87,77,25.42,59,22.22,54
2017-07-26,19.75,81,17.33,75,12.70,63
2017-07-27,34.85,66,25.93,54,20.93,43
2017-07-28,21.54,65,23.21,56,22.64,53
2017-07-29,55.56,9,57.14,7,57.14,7
2017-07-30,13.33,15,15.38,13,16.67,12
2017-07-31,32.35,68,27.45,51,24.32,37
2017-08-01,41.18,85,39.68,63,32.08,53
2017-08-02,35.77,123,29.67,91,16.95,59
2017-08-03,31.78,107,28.75,80,27.14,70
2017-08-04,25.64,78,21.54,65,15.22,46
