Date,Natural1,Natural2,Natural3,Stock
2017-02-22,2.47,2.47,-5.51,-0.19
2017-02-23,3.49,-0.57,-0.57,0.42
2017-02-24,-2.96,-2.96,-2.96,0.38
2017-02-27,-3.49,-3.49,-3.49,-1.66
2017-02-28,7.05,7.05,7.05,0.66
2017-03-01,-0.18,-0.18,4.9,1.4
2017-03-02,0.07,-2.87,-2.87,-0.82
2017-03-03,-0.83,-0.83,-0.83,-0.33
2017-03-06,6.26,6.26,6.26,0.13
2017-03-07,-2.76,-2.76,-2.76,0.04
2017-03-08,-15.25,-15.25,3.22,0.02
2017-03-09,2.09,-2.41,-2.41,0.05
2017-03-10,14.01,14.01,14.01,-0.16
2017-03-13,3.42,3.42,3.42,-0.37
2017-03-14,-10.96,-10.96,-10.96,0.19
2017-03-15,7.95,7.95,-0.62,0.08
2017-03-16,-13.04,9.96,9.96,0.1
2017-03-17,-1.46,-1.46,-1.46,0.66
2017-03-20,4.0,4.0,4.0,0.14
2017-03-21,-7.43,-7.43,-7.43,-0.26
2017-03-22,7.26,7.26,2.3,0.58
2017-03-23,0.55,2.64,2.64,-0.1
2017-03-24,-3.74,-3.74,-3.74,0.34
2017-03-27,-7.78,-7.78,-7.78,0.15
2017-03-28,11.32,11.32,11.32,-0.04
2017-03-29,0.63,0.63,1.82,-0.61
2017-03-30,-2.5,-11.33,-11.33,0.48
2017-03-31,-1.22,-1.22,-1.22,0.29
2017-04-03,-2.54,-2.54,-2.54,0.0
2017-04-04,6.44,6.44,6.44,-0.32
2017-04-05,4.84,4.84,-6.33,1.12
2017-04-06,-2.26,-1.76,-1.76,-0.26
2017-04-07,-1.22,-1.22,-1.22,-0.19
2017-04-10,10.27,10.27,10.27,0.02
2017-04-11,2.97,2.97,-5.23,1.22
2017-04-12,-5.35,-2.8,-2.8,0.06
2017-04-13,4.45,4.45,4.45,-0.5
2017-04-17,-28.08,-28.08,-28.08,0.59
2017-04-18,4.58,4.58,4.58,0.95
2017-04-19,-32.6,-32.6,39.84,0.34
2017-04-20,11.39,-0.02,-0.02,0.63
2017-04-21,-2.95,-2.95,-2.95,0.14
2017-04-24,0.64,0.64,0.64,0.82
2017-04-25,5.18,5.18,5.18,7.47
2017-04-26,-6.63,-6.63,-6.63,-0.86
2017-04-27,2.54,2.54,2.54,0.03
2017-04-28,-8.97,-8.97,-8.97,-0.94
