Date,Natural1,Natural2,Natural3,Stock
2017-03-01,1.03,1.03,3.23,1.4
2017-03-02,-0.04,-0.01,-0.01,-0.82
2017-03-03,-5.48,-5.48,-5.48,-0.33
2017-03-06,6.58,6.58,6.58,0.13
2017-03-07,-1.65,-1.65,-1.65,0.04
2017-03-08,-16.17,-16.17,2.38,0.02
2017-03-09,2.66,-1.56,-1.56,0.05
2017-03-10,14.25,14.25,14.25,-0.16
2017-03-13,5.67,5.67,5.67,-0.37
2017-03-14,-11.77,-11.77,-11.77,0.19
2017-03-15,7.26,7.26,-5.89,0.08
2017-03-16,-7.13,6.62,6.62,0.1
2017-03-17,0.02,0.02,0.02,0.66
2017-03-20,4.79,4.79,4.79,0.14
2017-03-21,-6.49,-6.49,-6.49,-0.26
2017-03-22,6.69,6.69,4.13,0.58
2017-03-23,-2.13,3.69,3.69,-0.1
2017-03-24,-3.61,-3.61,-3.61,0.34
2017-03-27,-6.56,-6.56,-6.56,0.15
2017-03-28,9.3,9.3,9.3,-0.04
2017-03-29,1.17,1.17,2.12,-0.61
2017-03-30,-3.04,-12.19,-12.19,0.48
2017-03-31,-3.15,-3.15,-3.15,0.29
2017-04-03,-0.07,-0.07,-0.07,0.0
2017-04-04,6.49,6.49,6.49,-0.32
2017-04-05,5.16,5.16,-6.92,1.12
2017-04-06,-3.81,-1.04,-1.04,-0.26
2017-04-07,-0.59,-0.59,-0.59,-0.19
2017-04-10,10.8,10.8,10.8,0.02
2017-04-11,3.53,3.53,-4.59,1.22
2017-04-12,-5.63,-5.04,-5.04,0.06
2017-04-13,7.4,7.4,7.4,-0.5
2017-04-17,-19.35,-19.35,-19.35,0.59
2017-04-18,-5.37,-5.37,-5.37,0.95
2017-04-19,-36.02,-36.02,41.27,0.34
2017-04-20,11.6,0.44,0.44,0.63
2017-04-21,-0.35,-0.35,-0.35,0.14
2017-04-24,3.14,3.14,3.14,0.82
2017-04-25,4.27,4.27,4.27,7.47
2017-04-26,-9.69,-9.69,-9.69,-0.86
2017-04-27,-2.94,-2.94,-2.94,0.03
2017-04-28,-6.11,-6.11,-6.11,-0.94
