Date,Natural1,Natural2,Natural3,Stock
2016-12-30,-6.75,-6.75,-6.75,-1.53
2017-01-03,-3.91,-3.91,-3.91,3.69
2017-01-04,0.41,0.41,5.51,1.92
2017-01-05,-3.55,5.11,5.11,2.4
2017-01-06,4.61,4.61,4.61,-0.74
2017-01-09,-9.65,-9.65,-9.65,-0.12
2017-01-10,-4.16,-4.16,-4.16,-1.06
2017-01-11,3.49,3.49,4.08,0.61
2017-01-12,-0.99,1.88,1.88,-1.32
2017-01-13,-1.57,-1.57,-1.57,4.52
2017-01-17,-0.88,-0.88,-0.88,-0.81
2017-01-18,-1.67,-1.67,-3.51,0.37
2017-01-19,-7.33,3.91,3.91,5.15
2017-01-20,5.98,5.98,5.98,0.19
2017-01-23,-1.19,-1.19,-1.19,-1.21
2017-01-24,5.73,5.73,5.73,2.72
2017-01-25,-6.49,-6.49,7.77,-0.59
2017-01-26,-2.8,11.61,11.61,-0.56
2017-01-27,-11.89,-11.89,-11.89,3.49
2017-01-30,0.19,0.19,0.19,-1.23
2017-01-31,-4.22,-4.22,-4.22,-0.51
2017-02-01,-1.16,-1.16,6.16,0.07
2017-02-02,-0.91,11.64,11.64,-1.58
2017-02-03,-18.75,-18.75,-18.75,1.05
2017-02-06,11.84,11.84,11.84,0.72
2017-02-07,-2.78,-2.78,-2.78,3.03
2017-02-08,-7.71,-7.71,4.89,0.74
2017-02-09,-2.05,-4.77,-4.77,-0.6
2017-02-10,-5.19,-5.19,-5.19,0.68
2017-02-13,5.35,5.35,5.35,-1.62
2017-02-14,2.78,2.78,2.78,-2.38
2017-02-15,0.14,0.14,-26.06,1.45
2017-02-16,-8.27,32.12,32.12,-0.26
2017-02-17,5.0,5.0,5.0,0.21
2017-02-21,-12.18,-12.18,-12.18,0.38
2017-02-22,1.76,1.76,-11.2,1.26
2017-02-23,-7.98,32.67,32.67,-1.08
2017-02-24,-34.74,-34.74,-34.74,0.47
2017-02-27,16.06,16.06,16.06,0.16
2017-02-28,-3.48,-3.48,-3.48,-1.28
2017-03-01,2.74,2.74,-2.44,0.52
2017-03-02,-2.59,-14.04,-14.04,-3.12
2017-03-03,10.42,10.42,10.42,-0.39
2017-03-06,1.19,1.19,1.19,2.8
2017-03-07,6.91,6.91,6.91,-0.51
2017-03-08,-0.35,-0.35,0.0,-1.11
2017-03-09,0.58,-18.75,-18.75,0.21
2017-03-10,30.42,30.42,30.42,0.36
2017-03-13,-0.07,-0.07,-0.07,2.63
2017-03-14,-12.79,-12.79,-12.79,-0.33
2017-03-15,4.72,4.72,-1.29,2.06
2017-03-16,-5.38,7.31,7.31,-0.86
2017-03-17,5.83,5.83,5.83,0.72
2017-03-20,2.67,2.67,2.67,0.72
2017-03-21,-13.82,-13.82,-13.82,-3.41
2017-03-22,-3.26,-3.26,6.46,0.23
2017-03-23,1.41,2.79,2.79,-0.81
2017-03-24,-6.25,-6.25,-6.25,0.18
2017-03-27,6.75,6.75,6.75,2.04
2017-03-28,-6.75,-6.75,-6.75,1.11
2017-03-29,1.6,1.6,7.14,1.3
2017-03-30,-0.98,-16.09,-16.09,1.59
2017-03-31,15.68,15.68,15.68,-0.25
2017-04-03,-16.22,-16.22,-16.22,-0.89
2017-04-04,7.2,7.2,7.2,-1.42
2017-04-05,0.63,0.63,1.47,-1.88
2017-04-06,-1.9,-5.67,-5.67,0.12
2017-04-07,-5.36,-5.36,-5.36,-0.63
2017-04-10,8.0,8.0,8.0,0.74
2017-04-11,3.05,3.05,-2.54,0.5
2017-04-12,3.95,1.54,1.54,-0.52
2017-04-13,4.82,4.82,4.82,-0.91
2017-04-17,0.16,0.16,0.16,4.33
2017-04-18,-3.17,-3.17,-3.17,-3.89
2017-04-19,-6.87,-6.87,3.4,-3.6
2017-04-20,2.4,-7.6,-7.6,1.42
2017-04-21,-15.97,-15.97,-15.97,1.69
2017-04-24,22.67,22.67,22.67,0.96
2017-04-25,2.96,2.96,2.96,8.33
2017-04-26,2.56,2.56,2.56,-1.99
2017-04-27,-6.88,-6.88,-6.88,2.91
2017-04-28,5.91,5.91,5.91,-0.88
