Date,Natural1,Natural2,Natural3,Stock
2017-03-24,-14.28,-14.28,-14.28,0.18
2017-03-27,9.13,9.13,9.13,2.04
2017-03-28,-12.91,-12.91,-12.91,1.11
2017-03-29,13.38,13.38,7.56,1.3
2017-03-30,-13.59,-8.33,-8.33,1.59
2017-03-31,8.33,8.33,8.33,-0.25
2017-04-03,-15.0,-15.0,-15.0,-0.89
2017-04-04,0.98,0.98,0.98,-1.42
2017-04-05,7.44,7.44,1.75,-1.88
2017-04-06,-4.32,4.15,4.15,0.12
2017-04-07,-5.71,-5.71,-5.71,-0.63
2017-04-10,-5.36,-5.36,-5.36,0.74
2017-04-11,6.29,6.29,-2.62,0.5
2017-04-12,6.21,-2.43,-2.43,-0.52
2017-04-13,12.56,12.56,12.56,-0.91
2017-04-17,-7.04,-7.04,-7.04,4.33
2017-04-18,-2.79,-2.79,-2.79,-3.89
2017-04-19,-12.3,-12.3,4.83,-3.6
2017-04-20,10.31,-2.37,-2.37,1.42
2017-04-21,-26.11,-26.11,-26.11,1.69
2017-04-24,28.9,28.9,28.9,0.96
2017-04-25,-0.76,-0.76,-0.76,8.33
2017-04-26,1.58,1.58,1.58,-1.99
2017-04-27,-5.51,-5.51,-5.51,2.91
2017-04-28,7.51,7.51,7.51,-0.88
