Date,Natural1,Natural2,Natural3,Stock
2017-01-11,-8.09,-8.09,-2.68,0.57
2017-01-12,-1.9,-0.91,-0.91,-0.58
2017-01-13,1.77,1.77,1.77,0.09
2017-01-17,1.92,1.92,1.92,-0.17
2017-01-18,-2.28,-2.28,6.01,-0.03
2017-01-19,4.23,13.42,13.42,-0.2
2017-01-20,-1.08,-1.08,-1.08,0.44
2017-01-23,0.94,0.94,0.94,0.22
2017-01-24,-0.6,-0.6,-0.6,0.56
2017-01-25,3.0,3.0,4.0,0.16
2017-01-26,-4.14,0.0,0.0,0.59
2017-01-27,0.0,0.0,0.0,1.51
2017-01-30,0.0,0.0,0.0,-0.65
2017-01-31,1.9,1.9,1.9,-0.48
2017-02-01,-2.15,-2.15,-2.76,-1.07
2017-02-02,0.54,-4.67,-4.67,-0.41
2017-02-03,1.29,1.29,1.29,0.51
2017-02-06,3.73,3.73,3.73,-0.04
2017-02-07,2.25,2.25,2.25,-0.21
2017-02-08,0.47,0.47,-1.54,-0.09
2017-02-09,-0.94,-0.24,-0.24,0.72
2017-02-10,-0.63,-0.63,-0.63,-0.06
2017-02-13,2.18,2.18,2.18,0.72
2017-02-14,-2.14,-2.14,-2.14,-0.15
2017-02-15,0.08,0.08,-2.7,-0.04
2017-02-16,-4.31,-2.55,-2.55,-0.01
2017-02-17,6.25,6.25,6.25,0.1
2017-02-21,-4.29,-4.29,-4.29,-0.13
2017-02-22,3.77,3.77,0.34,-0.13
2017-02-23,-2.04,1.15,1.15,0.26
2017-02-24,-0.98,-0.98,-0.98,0.0
2017-02-27,0.71,0.71,0.71,-0.39
2017-02-28,1.01,1.01,1.01,-0.25
2017-03-01,-1.07,-1.07,0.08,0.96
2017-03-02,-0.09,-0.48,-0.48,-0.93
2017-03-03,-2.29,-2.29,-2.29,0.24
2017-03-06,-0.04,-0.04,-0.04,0.02
2017-03-07,3.5,3.5,3.5,0.13
2017-03-08,-10.28,-10.28,0.91,0.59
2017-03-09,8.82,1.63,1.63,-0.26
2017-03-10,0.51,0.51,0.51,0.2
2017-03-13,-2.05,-2.05,-2.05,-0.22
2017-03-14,4.19,4.19,4.19,-0.3
2017-03-15,-2.2,-2.2,0.49,0.34
2017-03-16,-0.81,1.97,1.97,-0.11
2017-03-17,-7.26,-7.26,-7.26,0.23
2017-03-20,1.91,1.91,1.91,0.06
2017-03-21,-3.86,-3.86,-3.86,-0.72
2017-03-22,6.01,6.01,1.84,0.82
2017-03-23,-0.01,-2.08,-2.08,-0.16
2017-03-24,-0.38,-0.38,-0.38,0.11
2017-03-27,-6.19,-6.19,-6.19,0.12
2017-03-28,3.97,3.97,3.97,0.19
2017-03-29,4.91,4.91,0.3,0.18
2017-03-30,0.61,-1.87,-1.87,0.24
2017-03-31,-0.24,-0.24,-0.24,0.15
2017-04-03,2.07,2.07,2.07,-0.31
2017-04-04,-0.4,-0.4,-0.4,0.18
2017-04-05,1.98,1.98,-2.56,-0.17
2017-04-06,-4.58,1.45,1.45,0.17
2017-04-07,1.49,1.49,1.49,-0.05
2017-04-10,1.11,1.11,1.11,-0.15
2017-04-11,-3.13,-3.13,-23.86,-0.05
2017-04-12,1.2,30.54,30.54,-0.25
2017-04-13,-4.18,-4.18,-4.18,-0.28
2017-04-17,-0.02,-0.02,-0.02,0.53
2017-04-18,5.43,5.43,5.43,-0.09
2017-04-19,0.26,0.26,-0.82,-0.35
2017-04-20,0.69,-1.54,-1.54,0.46
2017-04-21,-3.35,-3.35,-3.35,0.9
2017-04-24,7.13,7.13,7.13,1.13
2017-04-25,1.13,1.13,1.13,0.39
2017-04-26,-0.33,-0.33,-0.33,-0.09
2017-04-27,-3.88,-3.88,-3.88,0.44
2017-04-28,-3.73,-3.73,-3.73,0.19
