Date,Natural1,Natural2,Natural3,Stock
2017-04-11,-6.42,-6.42,6.72,0.02
2017-04-12,3.28,2.39,2.39,0.65
2017-04-13,-12.39,-12.39,-12.39,-0.23
2017-04-17,9.83,9.83,9.83,0.9
2017-04-18,1.04,1.04,1.04,-0.13
2017-04-19,3.13,3.13,8.2,-0.25
2017-04-20,-10.53,-1.78,-1.78,0.54
2017-04-21,0.39,0.39,0.39,-0.55
2017-04-24,1.21,1.21,1.21,-0.38
2017-04-25,0.5,0.5,0.5,-0.02
2017-04-26,2.04,2.04,2.04,-0.29
2017-04-27,-0.64,-0.64,-0.64,0.31
2017-04-28,-14.33,-14.33,-14.33,-0.06
