Date,Natural1,Natural2,Natural3,Stock
2017-02-23,-2.43,-0.78,-0.78,-0.85
2017-02-24,0.74,0.74,0.74,0.47
2017-02-27,-0.95,-0.95,-0.95,-0.17
2017-02-28,-1.39,-1.39,-1.39,-0.53
2017-03-01,-2.98,-2.98,0.25,0.79
2017-03-02,5.51,-3.29,-3.29,-0.15
2017-03-03,3.45,3.45,3.45,-1.1
2017-03-06,-1.17,-1.17,-1.17,0.07
2017-03-07,7.41,7.41,7.41,-0.22
2017-03-08,-2.39,-2.39,-5.4,-0.04
2017-03-09,-3.56,-1.41,-1.41,-0.15
2017-03-10,4.21,4.21,4.21,0.07
2017-03-13,1.46,1.46,1.46,0.24
2017-03-14,-1.87,-1.87,-1.87,0.61
2017-03-15,-0.41,-0.41,3.57,0.38
2017-03-16,0.09,-3.71,-3.71,-0.06
2017-03-17,3.85,3.85,3.85,0.2
2017-03-20,-0.7,-0.7,-0.7,0.88
2017-03-21,-0.86,-0.86,-0.86,-0.67
2017-03-22,-5.13,-5.13,-0.03,-4.09
2017-03-23,5.16,-0.05,-0.05,1.45
2017-03-24,1.42,1.42,1.42,0.99
2017-03-27,-3.41,-3.41,-3.41,-0.43
2017-03-28,2.79,2.79,2.79,0.69
2017-03-29,-2.56,-2.56,2.54,0.06
2017-03-30,-3.59,-3.99,-3.99,-0.64
2017-03-31,5.32,5.32,5.32,-0.31
2017-04-03,0.06,0.06,0.06,-0.17
2017-04-04,1.46,1.46,1.46,-0.52
2017-04-05,-1.2,-1.2,0.77,-0.06
2017-04-06,0.1,0.19,0.19,0.16
2017-04-07,0.35,0.35,0.35,-0.03
2017-04-10,-2.72,-2.72,-2.72,-0.21
2017-04-11,-7.17,-7.17,1.1,0.02
2017-04-12,3.98,1.32,1.32,0.65
2017-04-13,-15.01,-15.01,-15.01,-0.23
2017-04-17,12.79,12.79,12.79,0.9
2017-04-18,1.07,1.07,1.07,-0.13
2017-04-19,3.23,3.23,10.01,-0.25
2017-04-20,-12.72,-1.44,-1.44,0.54
2017-04-21,1.74,1.74,1.74,-0.55
2017-04-24,-1.52,-1.52,-1.52,-0.38
2017-04-25,1.64,1.64,1.64,-0.02
2017-04-26,1.62,1.62,1.62,-0.29
2017-04-27,-2.32,-2.32,-2.32,0.31
2017-04-28,-14.73,-14.73,-14.73,-0.06
