Date,Sent0.6,Tot0.6,Sent0.8,Tot0.8,Sent1.0,Tot1.0
2017-07-07,58.79,165,59.54,131,67.68,99
2017-07-08,46.45,155,45.08,122,50.00,98
2017-07-09,48.48,165,50.00,128,53.54,99
2017-07-10,46.29,175,45.83,144,52.38,105
2017-07-11,50.00,174,52.90,138,56.31,103
2017-07-12,51.30,154,57.50,120,64.65,99
2017-07-13,51.23,203,53.29,167,62.02,129
2017-07-14,46.36,151,44.96,129,50.98,102
2017-07-15,44.37,142,44.17,120,50.53,95
2017-07-16,41.18,136,40.54,111,42.39,92
2017-07-17,64.17,187,69.86,146,73.55,121
2017-07-18,54.17,96,57.69,78,60.00,65
2017-07-19,55.80,181,60.84,143,64.60,113
2017-07-20,58.97,156,55.17,116,58.24,91
2017-07-21,61.48,122,61.54,91,67.53,77
2017-07-22,56.77,192,49.66,145,53.85,117
2017-07-23,53.76,93,52.86,70,58.33,60
2017-07-24,51.83,164,55.81,129,59.05,105
2017-07-25,48.99,149,54.87,113,63.04,92
2017-07-26,51.14,88,53.73,67,57.14,49
2017-07-27,53.73,268,55.28,199,58.33,156
2017-07-28,61.20,183,68.61,137,72.90,107
2017-07-29,65.62,32,64.29,28,60.87,23
2017-07-30,54.17,120,49.46,93,51.35,74
2017-07-31,58.44,154,62.40,125,66.67,108
2017-08-01,52.38,168,56.25,128,62.63,99
2017-08-02,51.60,219,55.97,159,62.07,116
2017-08-03,50,0,50,0,50,0
2017-08-04,53.21,218,56.60,159,63.64,121
2017-08-05,60.10,203,63.69,157,73.95,119
2017-08-06,46.34,123,44.90,98,53.33,75
2017-08-07,61.90,231,63.64,187,68.42,152
2017-08-08,55.56,207,56.52,161,59.54,131
2017-08-09,62.70,185,66.88,154,73.44,128
2017-08-10,57.05,149,58.87,124,63.92,97
2017-08-11,60.84,143,65.77,111,71.74,92
2017-08-12,53.93,191,56.43,140,64.81,108
2017-08-13,54.79,146,58.93,112,62.22,90
2017-08-14,63.10,168,66.14,127,67.62,105
2017-08-15,59.66,176,59.40,133,67.62,105
2017-08-16,49.67,153,44.83,116,50.56,89
2017-08-17,48.46,130,50.00,98,53.01,83
2017-08-18,46.62,148,46.15,117,48.35,91
2017-08-19,45.75,153,44.63,121,48.86,88
2017-08-20,45.59,136,47.66,107,51.72,87
2017-08-21,48.76,121,48.91,92,52.86,70
2017-08-22,54.15,205,53.85,169,58.99,139
2017-08-23,51.91,183,48.87,133,54.31,116
2017-08-24,48.25,114,44.05,84,50.00,64
2017-08-25,50.35,141,47.86,117,55.56,90
2017-08-26,52.94,238,48.09,183,55.22,134
2017-08-27,58.40,250,58.38,197,62.42,157
2017-08-28,50.00,156,45.00,120,47.37,95
2017-08-29,56.48,193,55.19,154,58.33,132
