Date,Natural1,Natural2,Natural3,Stock
2017-01-19,-1.67,6.0,6.0,5.15
2017-01-20,-14.97,-14.97,-14.97,0.19
2017-01-23,9.5,9.5,9.5,-1.21
2017-01-24,-0.66,-0.66,-0.66,2.72
2017-01-25,-0.37,-0.37,8.75,-0.59
2017-01-26,-0.7,-11.42,-11.42,-0.56
2017-01-27,-13.31,-13.31,-13.31,3.49
2017-01-30,25.81,25.81,25.81,-1.23
2017-01-31,-6.52,-6.52,-6.52,-0.51
2017-02-01,-1.1,-1.1,0.04,0.07
2017-02-02,1.88,-0.11,-0.11,-1.58
2017-02-03,-9.2,-9.2,-9.2,1.05
2017-02-06,-1.21,-1.21,-1.21,0.72
2017-02-07,-0.85,-0.85,-0.85,3.03
2017-02-08,9.39,9.39,-7.2,0.74
2017-02-09,-2.19,8.14,8.14,-0.6
2017-02-10,-2.91,-2.91,-2.91,0.68
2017-02-13,5.89,5.89,5.89,-1.62
2017-02-14,-5.61,-5.61,-5.61,-2.38
2017-02-15,-4.22,-4.22,-10.41,1.45
2017-02-16,6.26,11.69,11.69,-0.26
2017-02-17,-19.76,-19.76,-19.76,0.21
2017-02-21,5.88,5.88,5.88,0.38
2017-02-22,9.98,9.98,3.09,1.26
2017-02-23,9.29,-1.55,-1.55,-1.08
2017-02-24,-8.45,-8.45,-8.45,0.47
2017-02-27,1.22,1.22,1.22,0.16
2017-02-28,-7.31,-7.31,-7.31,-1.28
2017-03-01,10.06,10.06,1.63,0.52
2017-03-02,-8.5,-0.29,-0.29,-3.12
2017-03-03,5.78,5.78,5.78,-0.39
2017-03-06,5.68,5.68,5.68,2.8
2017-03-07,-15.71,-15.71,-15.71,-0.51
2017-03-08,5.44,5.44,-8.53,-1.11
2017-03-09,-1.63,5.21,5.21,0.21
2017-03-10,-7.68,-7.68,-7.68,0.36
2017-03-13,7.54,7.54,7.54,2.63
2017-03-14,2.67,2.67,2.67,-0.33
2017-03-15,-7.27,-7.27,3.96,2.06
2017-03-16,3.49,-7.11,-7.11,-0.86
2017-03-17,6.18,6.18,6.18,0.72
2017-03-20,1.61,1.61,1.61,0.72
2017-03-21,1.09,1.09,1.09,-3.41
2017-03-22,1.94,1.94,-4.31,0.23
2017-03-23,-6.32,-0.83,-0.83,-0.81
2017-03-24,-4.55,-4.55,-4.55,0.18
2017-03-27,6.31,6.31,6.31,2.04
2017-03-28,6.08,6.08,6.08,1.11
2017-03-29,6.07,6.07,8.44,1.3
2017-03-30,-11.52,-9.74,-9.74,1.59
2017-03-31,3.31,3.31,3.31,-0.25
2017-04-03,0.64,0.64,0.64,-0.89
2017-04-04,-11.52,-11.52,-11.52,-1.42
2017-04-05,15.93,15.93,-6.25,-1.88
2017-04-06,-2.42,-5.08,-5.08,0.12
2017-04-07,10.58,10.58,10.58,-0.63
2017-04-10,-0.49,-0.49,-0.49,0.74
2017-04-11,3.38,3.38,-9.67,0.5
2017-04-12,1.47,4.92,4.92,-0.52
2017-04-13,-3.08,-3.08,-3.08,-0.91
2017-04-17,15.06,15.06,15.06,4.33
2017-04-18,-17.39,-17.39,-17.39,-3.89
2017-04-19,4.01,4.01,-7.78,-3.6
2017-04-20,-3.21,15.89,15.89,1.42
2017-04-21,-10.27,-10.27,-10.27,1.69
2017-04-24,-7.56,-7.56,-7.56,0.96
2017-04-25,5.56,5.56,5.56,8.33
2017-04-26,2.1,2.1,2.1,-1.99
2017-04-27,2.38,2.38,2.38,2.91
2017-04-28,-6.77,-6.77,-6.77,-0.88
