Date,Natural1,Natural2,Natural3,Stock
2017-04-03,2.28,2.28,2.28,-0.89
2017-04-04,-9.88,-9.88,-9.88,-1.42
2017-04-05,15.64,15.64,-4.8,-1.88
2017-04-06,-2.08,-11.22,-11.22,0.12
2017-04-07,12.97,12.97,12.97,-0.63
2017-04-10,1.3,1.3,1.3,0.74
2017-04-11,2.68,2.68,-6.23,0.5
2017-04-12,2.03,7.6,7.6,-0.52
2017-04-13,-8.7,-8.7,-8.7,-0.91
2017-04-17,23.06,23.06,23.06,4.33
2017-04-18,-21.73,-21.73,-21.73,-3.89
2017-04-19,6.45,6.45,-9.97,-3.6
2017-04-20,-4.96,15.73,15.73,1.42
2017-04-21,-10.88,-10.88,-10.88,1.69
2017-04-24,-5.5,-5.5,-5.5,0.96
2017-04-25,7.45,7.45,7.45,8.33
2017-04-26,4.09,4.09,4.09,-1.99
2017-04-27,-2.13,-2.13,-2.13,2.91
2017-04-28,1.1,1.1,1.1,-0.88
