Date,Natural1,Natural2,Natural3,Stock
2017-02-09,-0.72,20.42,20.42,-0.77
2017-02-10,4.57,4.57,4.57,-0.67
2017-02-13,-18.71,-18.71,-18.71,0.04
2017-02-14,5.75,5.75,5.75,-0.09
2017-02-15,-8.2,-8.2,-12.22,-0.09
2017-02-16,13.17,40.0,40.0,0.76
2017-02-17,-20.0,-20.0,-20.0,0.03
2017-02-21,1.4,1.4,1.4,0.23
2017-02-22,0.95,0.95,0.42,0.14
2017-02-23,-9.8,-2.97,-2.97,0.06
2017-02-24,30.0,30.0,30.0,0.12
2017-02-27,-20.0,-20.0,-20.0,-0.11
2017-02-28,-27.06,-27.06,-27.06,0.29
2017-03-01,4.95,4.95,8.3,0.2
2017-03-02,7.49,14.56,14.56,0.31
2017-03-03,-38.24,-38.24,-38.24,0.01
2017-03-06,-2.38,-2.38,-2.38,-0.3
2017-03-07,-7.62,-7.62,-7.62,-0.19
2017-03-08,0.0,0.0,0.0,0.0
2017-03-09,-36.51,26.43,26.43,0.04
2017-03-10,3.33,3.33,3.33,0.26
2017-03-13,-33.33,-33.33,-33.33,-0.26
2017-03-14,12.5,12.5,12.5,-0.06
2017-03-15,4.17,4.17,-2.72,0.15
2017-03-16,-1.45,4.17,4.17,0.13
2017-03-17,-6.67,-6.67,-6.67,-0.22
2017-03-20,0.0,0.0,0.0,0.15
2017-03-21,-13.89,-13.89,-13.89,0.32
2017-03-22,9.72,9.72,-30.0,-0.12
2017-03-23,20.83,46.67,46.67,-0.21
2017-03-24,0.0,0.0,0.0,-0.05
2017-03-27,-25.0,-25.0,-25.0,0.2
2017-03-28,0.0,0.0,0.0,0.11
2017-03-29,24.44,24.44,12.65,-0.01
2017-03-30,-1.74,9.09,9.09,0.18
2017-03-31,-33.33,-33.33,-33.33,-0.16
2017-04-03,0.0,0.0,0.0,-0.03
2017-04-04,15.68,15.68,15.68,0.27
2017-04-05,-21.64,-21.64,-27.78,-0.11
2017-04-06,0.0,0.0,0.0,0.1
2017-04-07,0.0,0.0,0.0,-0.06
2017-04-10,0.0,0.0,0.0,0.08
2017-04-11,51.29,51.29,22.22,-0.03
2017-04-12,-27.48,-50.0,-50.0,0.28
2017-04-13,0.0,0.0,0.0,-0.15
2017-04-17,43.33,43.33,43.33,0.28
2017-04-18,-31.98,-31.98,-31.98,0.41
2017-04-19,0.92,0.92,-6.67,-0.25
2017-04-20,14.4,-4.44,-4.44,-0.14
2017-04-21,22.22,22.22,22.22,-0.02
2017-04-24,-18.96,-18.96,-18.96,0.21
2017-04-25,-20.28,-20.28,-20.28,-0.17
2017-04-26,21.46,21.46,21.46,0.13
2017-04-27,4.71,4.71,4.71,-0.23
2017-04-28,1.96,1.96,1.96,0.14
