Date,Natural1,Natural2,Natural3,Stock
2017-01-17,3.35,3.35,3.35,-0.17
2017-01-18,0.52,0.52,1.28,-0.03
2017-01-19,0.79,-1.01,-1.01,-0.2
2017-01-20,0.74,0.74,0.74,0.44
2017-01-23,-5.59,-5.59,-5.59,0.22
2017-01-24,-1.88,-1.88,-1.88,0.56
2017-01-25,7.72,7.72,-6.04,0.16
2017-01-26,-6.03,4.13,4.13,0.59
2017-01-27,1.23,1.23,1.23,1.51
2017-01-30,-2.72,-2.72,-2.72,-0.65
2017-01-31,6.69,6.69,6.69,-0.48
2017-02-01,0.76,0.76,2.75,-1.07
2017-02-02,0.45,-6.47,-6.47,-0.41
2017-02-03,2.19,2.19,2.19,0.51
2017-02-06,1.85,1.85,1.85,-0.04
2017-02-07,0.73,0.73,0.73,-0.21
2017-02-08,-0.17,-0.17,2.49,-0.09
2017-02-09,-4.28,-5.49,-5.49,0.72
2017-02-10,4.59,4.59,4.59,-0.06
2017-02-13,-0.88,-0.88,-0.88,0.72
2017-02-14,0.2,0.2,0.2,-0.15
2017-02-15,-3.62,-3.62,3.93,-0.04
2017-02-16,-0.93,1.91,1.91,-0.01
2017-02-17,-0.49,-0.49,-0.49,0.1
2017-02-21,-1.13,-1.13,-1.13,-0.13
2017-02-22,1.2,1.2,-2.41,-0.13
2017-02-23,1.2,-4.51,-4.51,0.26
2017-02-24,5.03,5.03,5.03,0.0
2017-02-27,0.71,0.71,0.71,-0.39
2017-02-28,-8.2,-8.2,-8.2,-0.25
2017-03-01,6.44,6.44,-3.57,0.96
2017-03-02,7.65,3.29,3.29,-0.93
2017-03-03,0.9,0.9,0.9,0.24
2017-03-06,-4.46,-4.46,-4.46,0.02
2017-03-07,-3.45,-3.45,-3.45,0.13
2017-03-08,1.84,1.84,5.0,0.59
2017-03-09,4.15,-4.5,-4.5,-0.26
2017-03-10,-0.74,-0.74,-0.74,0.2
2017-03-13,-5.14,-5.14,-5.14,-0.22
2017-03-14,-0.71,-0.71,-0.71,-0.3
2017-03-15,-4.17,-4.17,-2.89,0.34
2017-03-16,8.52,12.15,12.15,-0.11
2017-03-17,-11.38,-11.38,-11.38,0.23
2017-03-20,-5.39,-5.39,-5.39,0.06
2017-03-21,3.4,3.4,3.4,-0.72
2017-03-22,3.67,3.67,-2.09,0.82
2017-03-23,3.62,2.33,2.33,-0.16
2017-03-24,2.97,2.97,2.97,0.11
2017-03-27,-19.92,-19.92,-19.92,0.12
2017-03-28,13.6,13.6,13.6,0.19
2017-03-29,-4.28,-4.28,7.27,0.18
2017-03-30,4.07,6.93,6.93,0.24
2017-03-31,-30.18,-30.18,-30.18,0.15
2017-04-03,19.53,19.53,19.53,-0.31
2017-04-04,-2.41,-2.41,-2.41,0.18
2017-04-05,-14.76,-14.76,-10.58,-0.17
2017-04-06,22.43,-3.32,-3.32,0.17
2017-04-07,6.47,6.47,6.47,-0.05
2017-04-10,1.45,1.45,1.45,-0.15
2017-04-11,-4.98,-4.98,1.41,-0.05
2017-04-12,-5.88,6.08,6.08,-0.25
2017-04-13,1.17,1.17,1.17,-0.28
2017-04-17,-1.99,-1.99,-1.99,0.53
2017-04-18,0.47,0.47,0.47,-0.09
2017-04-19,-0.02,-0.02,1.68,-0.35
2017-04-20,-0.64,-5.48,-5.48,0.46
2017-04-21,6.9,6.9,6.9,0.9
2017-04-24,-1.99,-1.99,-1.99,1.13
2017-04-25,-1.38,-1.38,-1.38,0.39
2017-04-26,-4.4,-4.4,-4.4,-0.09
2017-04-27,-10.32,-10.32,-10.32,0.44
2017-04-28,10.2,10.2,10.2,0.19
