Date,Natural1,Natural2,Natural3,Stock
2017-02-22,6.25,6.25,-2.92,-0.13
2017-02-23,1.14,-6.44,-6.44,0.26
2017-02-24,1.63,1.63,1.63,0.0
2017-02-27,0.19,0.19,0.19,-0.39
2017-02-28,-2.83,-2.83,-2.83,-0.25
2017-03-01,0.61,0.61,-2.35,0.96
2017-03-02,11.89,2.11,2.11,-0.93
2017-03-03,1.24,1.24,1.24,0.24
2017-03-06,-4.21,-4.21,-4.21,0.02
2017-03-07,-3.43,-3.43,-3.43,0.13
2017-03-08,1.74,1.74,3.25,0.59
2017-03-09,3.2,-7.68,-7.68,-0.26
2017-03-10,3.8,3.8,3.8,0.2
2017-03-13,-3.7,-3.7,-3.7,-0.22
2017-03-14,-0.82,-0.82,-0.82,-0.3
2017-03-15,-5.17,-5.17,-2.9,0.34
2017-03-16,5.16,11.98,11.98,-0.11
2017-03-17,-7.98,-7.98,-7.98,0.23
2017-03-20,-4.8,-4.8,-4.8,0.06
2017-03-21,5.29,5.29,5.29,-0.72
2017-03-22,-0.22,-0.22,2.28,0.82
2017-03-23,3.2,-0.04,-0.04,-0.16
2017-03-24,0.37,0.37,0.37,0.11
2017-03-27,-15.09,-15.09,-15.09,0.12
2017-03-28,8.69,8.69,8.69,0.19
2017-03-29,-1.36,-1.36,-0.95,0.18
2017-03-30,5.27,5.8,5.8,0.24
2017-03-31,-17.56,-17.56,-17.56,0.15
2017-04-03,14.63,14.63,14.63,-0.31
2017-04-04,-3.68,-3.68,-3.68,0.18
2017-04-05,-10.86,-10.86,-5.26,-0.17
2017-04-06,16.51,-18.7,-18.7,0.17
2017-04-07,14.96,14.96,14.96,-0.05
2017-04-10,6.55,6.55,6.55,-0.15
2017-04-11,-8.28,-8.28,-0.78,-0.05
2017-04-12,0.15,5.87,5.87,-0.25
2017-04-13,1.54,1.54,1.54,-0.28
2017-04-17,-4.27,-4.27,-4.27,0.53
2017-04-18,-0.67,-0.67,-0.67,-0.09
2017-04-19,4.19,4.19,-0.69,-0.35
2017-04-20,-2.87,-5.3,-5.3,0.46
2017-04-21,5.57,5.57,5.57,0.9
2017-04-24,2.97,2.97,2.97,1.13
2017-04-25,-5.18,-5.18,-5.18,0.39
2017-04-26,1.18,1.18,1.18,-0.09
2017-04-27,-6.26,-6.26,-6.26,0.44
2017-04-28,6.22,6.22,6.22,0.19
