Date,Natural1,Natural2,Natural3,Stock
2017-01-19,-9.74,12.5,12.5,-0.34
2017-01-20,26.39,26.39,26.39,0.27
2017-01-23,-25.73,-25.73,-25.73,0.04
2017-01-24,-20.3,-20.3,-20.3,0.21
2017-01-25,8.86,8.86,26.67,0.41
2017-01-26,-18.39,11.43,11.43,-0.21
2017-01-27,8.57,8.57,8.57,-0.46
2017-01-30,-22.11,-22.11,-22.11,-0.11
2017-01-31,-31.57,-31.57,-31.57,-0.18
2017-02-01,12.01,12.01,18.13,0.12
2017-02-02,-14.52,4.21,4.21,-0.22
2017-02-03,20.52,20.52,20.52,-0.44
2017-02-06,-1.96,-1.96,-1.96,0.44
2017-02-07,-17.09,-17.09,-17.09,0.01
2017-02-08,0.66,0.66,13.34,1.07
2017-02-09,-4.12,17.5,17.5,1.43
2017-02-10,-5.0,-5.0,-5.0,0.91
2017-02-13,-8.1,-8.1,-8.1,-0.13
2017-02-14,-8.78,-8.78,-8.78,0.36
2017-02-15,6.88,6.88,-0.32,0.19
2017-02-16,-10.0,3.89,3.89,-0.35
2017-02-17,-5.71,-5.71,-5.71,0.46
2017-02-21,-18.71,-18.71,-18.71,0.61
2017-02-22,4.67,4.67,-1.81,0.88
2017-02-23,-8.27,44.12,44.12,-0.85
2017-02-24,-70.0,-70.0,-70.0,0.47
2017-02-27,-2.73,-2.73,-2.73,-0.17
2017-02-28,0.0,0.0,0.0,-0.53
2017-03-01,-1.01,-1.01,-25.96,0.79
2017-03-02,18.78,2.63,2.63,-0.15
2017-03-03,25.0,25.0,25.0,-1.1
2017-03-06,-19.44,-19.44,-19.44,0.07
2017-03-07,-7.73,-7.73,-7.73,-0.22
2017-03-08,-19.62,-19.62,3.99,-0.04
2017-03-09,20.18,24.54,24.54,-0.15
2017-03-10,0.0,0.0,0.0,0.07
2017-03-13,-8.5,-8.5,-8.5,0.24
2017-03-14,-27.24,-27.24,-27.24,0.61
2017-03-15,22.23,22.23,-5.77,0.38
2017-03-16,11.59,0.0,0.0,-0.06
2017-03-17,4.45,4.45,4.45,0.2
2017-03-20,-19.13,-19.13,-19.13,0.88
2017-03-21,-10.53,-10.53,-10.53,-0.67
2017-03-22,-6.07,-6.07,10.35,-4.09
2017-03-23,5.19,-3.49,-3.49,1.45
2017-03-24,-50.0,-50.0,-50.0,0.99
2017-03-27,44.0,44.0,44.0,-0.43
2017-03-28,-5.54,-5.54,-5.54,0.69
2017-03-29,-10.96,-10.96,25.95,0.06
2017-03-30,9.71,-63.16,-63.16,-0.64
2017-03-31,75.0,75.0,75.0,-0.31
2017-04-03,-53.79,-53.79,-53.79,-0.17
2017-04-04,-3.97,-3.97,-3.97,-0.52
2017-04-05,-0.57,-0.57,27.14,-0.06
2017-04-06,26.19,30.0,30.0,0.16
2017-04-07,-100.0,-100.0,-100.0,-0.03
2017-04-10,70.59,70.59,70.59,-0.21
2017-04-11,-26.15,-26.15,27.27,0.02
2017-04-12,5.56,-25.0,-25.0,0.65
2017-04-13,-25.0,-25.0,-25.0,-0.23
2017-04-17,11.11,11.11,11.11,0.9
2017-04-18,5.56,5.56,5.56,-0.13
2017-04-19,-30.31,-30.31,-1.13,-0.25
2017-04-20,0.48,-8.44,-8.44,0.54
2017-04-21,6.06,6.06,6.06,-0.55
2017-04-24,22.92,22.92,22.92,-0.38
2017-04-25,-2.4,-2.4,-2.4,-0.02
2017-04-26,-18.14,-18.14,-18.14,-0.29
2017-04-27,-2.38,-2.38,-2.38,0.31
2017-04-28,11.11,11.11,11.11,-0.06
